"accession_number","status","artwork_title","artist","location","lat","lng"
"1994.3.13","Collection Status : On View","Vermont Street Pedestrian Bridge (#13 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.14","Collection Status : On View","Vermont Street Pedestrian Bridge (#14 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.15","Collection Status : On View","Vermont Street Pedestrian Bridge (#15 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.16","Collection Status : On View","Vermont Street Pedestrian Bridge (#16 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.17","Collection Status : On View","Vermont Street Pedestrian Bridge (#17 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.18","Collection Status : On View","Vermont Street Pedestrian Bridge (#18 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.19","Collection Status : On View","Vermont Street Pedestrian Bridge (#19 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.2","Collection Status : On View","Vermont Street Pedestrian Bridge (#2 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.20","Collection Status : On View","Vermont Street Pedestrian Bridge (#20 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.21","Collection Status : On View","Vermont Street Pedestrian Bridge (#21 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.22","Collection Status : On View","Vermont Street Pedestrian Bridge (#22 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.23","Collection Status : On View","Vermont Street Pedestrian Bridge (#23 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.24","Collection Status : On View","Vermont Street Pedestrian Bridge (#24 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.25","Collection Status : On View","Vermont Street Pedestrian Bridge (#25 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.26","Collection Status : On View","Vermont Street Pedestrian Bridge (#26 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.27","Collection Status : On View","Vermont Street Pedestrian Bridge (#27 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.28","Collection Status : On View","Vermont Street Pedestrian Bridge (#28 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.29","Collection Status : On View","Vermont Street Pedestrian Bridge (#29 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.3","Collection Status : On View","Vermont Street Pedestrian Bridge (#3 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.30","Collection Status : On View","Vermont Street Pedestrian Bridge (#30 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.31","Collection Status : On View","Vermont Street Pedestrian Bridge (#31 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.32","Collection Status : On View","Vermont Street Pedestrian Bridge (#32 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.33","Collection Status : On View","Vermont Street Pedestrian Bridge (pathway)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.4","Collection Status : On View","Vermont Street Pedestrian Bridge (#4 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.5","Collection Status : On View","Vermont Street Pedestrian Bridge (#5 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.6","Collection Status : On View","Vermont Street Pedestrian Bridge (#6 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.7","Collection Status : On View","Vermont Street Pedestrian Bridge (#7 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.8","Collection Status : On View","Vermont Street Pedestrian Bridge (#8 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3.9","Collection Status : On View","Vermont Street Pedestrian Bridge (#9 of 32 panels)","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.3","Collection Status : On View","Vermont Street Pedestrian Bridge","Stone Paper Scissors (Lynn Susholtz, Aida Mancillas, Gwen Gomez) |","CD 3 : Hillcrest : Vermont Street pedestrian bridge : over Washington Street","32.7509706","-117.1534972"
"1994.4","Collection Status : On View","groundLINE","Leslie Ryan | James Brown | Christine Oatman |","CD 7 : Linda Vista : Morley Strip : Morley and Ulric Streets : bounded by Linda Vista Avenue and Comstock Street","32.784828999999995","-117.17130800000001"
"1994.6","Collection Status : On View","[Guard Posts]","Richard Keely | Maidie Morris |","CD 3 : Mission Hills : Cul-de-sac : Goldfinch and Lewis Streets","32.751878999999995","-117.17141200000002"
"1995.2.1","Collection Status : On View","Three Rings (#1 of 3 rings)","Larry Kirkland |","CD 6 : Mira Mesa : Mira Mesa Branch Library : 8405 New Salem Street : Circulation Desk","32.915162","-117.142648"
"1995.2.2","Collection Status : On View","Three Rings (#2 of 3 rings)","Larry Kirkland |","CD 6 : Mira Mesa : Mira Mesa Branch Library : 8405 New Salem Street : Circulation Desk","32.915162","-117.142648"
"1995.2.3","Collection Status : On View","Three Rings (#3 of 3 rings)","Larry Kirkland |","CD 6 : Mira Mesa : Mira Mesa Branch Library : 8405 New Salem Street : Circulation Desk","32.915162","-117.142648"
"1995.2","Collection Status : On View","Three Rings (3 rings)","Larry Kirkland |","CD 6 : Mira Mesa : Mira Mesa Branch Library : 8405 New Salem Street : Circulation Desk","32.915162","-117.142648"
"1995.3","Collection Status : On View","To Light the Way","Jean Cornwell Wheat |","CD 4 : Valencia Park : Valencia Park / Malcolm X Branch Library : 5148 Market Street","32.710822","-117.084005"
"1995.4.1","Collection Status : On View","Heritage (#1 of 6 sculptures)","T.J. Dixon | James Nelson |","CD 7 : San Carlos : Mission Trails Regional Park Visitor and Interpretive Center : One Fr. Junipero Serra Trail","32.8201447","-117.0568154"
"1995.4.2","Collection Status : On View","Heritage (#2 of 6 sculptures)","T.J. Dixon | James Nelson |","CD 7 : San Carlos : Mission Trails Regional Park Visitor and Interpretive Center : One Fr. Junipero Serra Trail","32.8201447","-117.0568154"
"1995.4.3","Collection Status : On View","Heritage (#3 of 6 sculptures)","T.J. Dixon | James Nelson |","CD 7 : San Carlos : Mission Trails Regional Park Visitor and Interpretive Center : One Fr. Junipero Serra Trail","32.8201447","-117.0568154"
"1995.4.4","Collection Status : On View","Heritage (#4 of 6 sculptures)","T.J. Dixon | James Nelson |","CD 7 : San Carlos : Mission Trails Regional Park Visitor and Interpretive Center : One Fr. Junipero Serra Trail","32.8201447","-117.0568154"
"1995.4.5","Collection Status : On View","Heritage (#5 of 6 sculptures)","T.J. Dixon | James Nelson |","CD 7 : San Carlos : Mission Trails Regional Park Visitor and Interpretive Center : One Fr. Junipero Serra Trail","32.8201447","-117.0568154"
"1995.4","Collection Status : On View","Heritage (6 piece installation)","T.J. Dixon | James Nelson |","CD 7 : San Carlos : Mission Trails Regional Park Visitor and Interpretive Center : One Fr. Junipero Serra Trail","32.8201447","-117.0568154"
"1995.5.1","Collection Status : On View","Sea Gods","Jill Moon | Matthew Welsh |","CD 2 : Ocean Beach : Newport Avenue parking lot","32.7478893","-117.25260209999999"
"1996.1","Collection Status : By Appointment Only / Contact the Commission for Arts and Culture","Siempre Viva","Gail Roberts |","CD 8 : Otay Mesa : Fire Station 43 : 1590 La Media Road : Ready Room","32.5688324","-116.9627707"
"1996.2","Collection Status : On View","Rancho Bernardo Olive Tree Gate","Christopher Lee |","CD 5 : Rancho Bernardo : Rancho Bernardo Branch Library : 17110 Bernardo Center","33.0249197","-117.07540870000001"
"1996.3.1","Collection Status : On View","Peon Game: Passers (Four Men)","Donal Hord |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1996.3.2","Collection Status : On View","Peon Game: Guessers (Four Men)","Donal Hord |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1996.3.3","Collection Status : On View","Peon Game: Chanting Woman","Donal Hord |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1996.3","Collection Status : On View","Peon Game (3 sculptures)","Donal Hord |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1997.1a-I","Collection Status : On View","El Tesoro de la Bahia Falsa","James Wilsterman | Machi Uchida |","CD 2 : Pacific Beach : Pacific Beach / Taylor Branch Library : 4275 Cass Street","32.794267","-117.24986399999999"
"1997.2","Collection Status : On View","Signifire","Nina Karavasiles |","CD 3 : Golden Hill : Fire Station 11 : 945 25th Street : Entrance","32.7155749","-117.1399596"
"1997.5","Collection Status : On View","The Youth is the Future","Eddie L. Edwards |","CD 4 : Valencia Park : Valencia Park / Malcolm X Branch Library : 5148 Market Street","32.710822","-117.084005"
"1997.6","Collection Status : On View","Ellen Browning Scripps Memorial","Mary Buckman |","CD 1 : La Jolla : La Jolla Recreation Center : 615 Prospect Street : Lawn","32.843371000000005","-117.27780800000001"
"1997.7","Collection Status : On View","Bird Park","Robin Brailsford | Wallace Roberts and Todd, LLC | Wick Alexander |","CD 3 : North Park : Bird Park : 28th Street : between Upas and Redwood Streets","32.739841399999996","-117.1340123"
"1997.9","Collection Status : On View","Water Is…","Paul Hobson |","CD 4 : Encanto : 65th and Herrick Pump Station","32.7111711","-117.05842820000001"
"1998.10.6a","Collection Status : On View","Elephant Foot Prints and Love on Earth","Chong X. Thao |","CD 9 : City Heights : City Heights Branch Library : 3795 Fairmount Avenue : First Floor, Back Wall","32.747461","-117.100297"
"1998.10.6b","Collection Status : On View","Elephant Foot Prints and Love on Earth","Chong X. Thao |","CD 9 : City Heights : City Heights Branch Library : 3795 Fairmount Avenue : First Floor, Back Wall","32.747461","-117.100297"
"1998.11","Collection Status : On View","Miles Davis","Ed Dwight |","CD 4 : Valencia Park : Valencia Park / Malcolm X Branch Library : 5148 Market Street","32.710822","-117.084005"
"1998.12","Collection Status : On View","Bessie Smith","Ed Dwight |","CD 4 : Valencia Park : Valencia Park / Malcolm X Branch Library : 5148 Market Street","32.710822","-117.084005"
"1998.13","Collection Status : On View","Fats Waller","Ed Dwight |","CD 4 : Valencia Park : Valencia Park / Malcolm X Branch Library : 5148 Market Street","32.710822","-117.084005"
"1998.14","Collection Status : On View","Bill 'Bojangles' Robinson","Ed Dwight |","CD 4 : Valencia Park : Valencia Park / Malcolm X Branch Library : 5148 Market Street","32.710822","-117.084005"
"1998.15","Collection Status : On View","Jazz Guitar","Ed Dwight |","CD 4 : Valencia Park : Valencia Park / Malcolm X Branch Library : 5148 Market Street","32.710822","-117.084005"
